timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-12-10T20:45:20,codecarbon,5fc5a149-5bbc-4acf-91e7-1e757888abd1,pkqh9CiOkp4MkPqRqM_k8Xc3mwBRpojS3RayIk1i5Pg,2352.8314642719924,0.560658141736551,0.0002382908211872,42.5,2353.4110708224707,48.0,0.0277764520668353,1.4583555533501762,0.0313216156501602,1.5174536210671714,United States,USA,,,,Linux-3.10.0-1160.119.1.el7.x86_64-x86_64-with-glibc2.17,3.12.7,2.8.0,80,Intel(R) Xeon(R) Platinum 8468,4,4 x NVIDIA H100 80GB HBM3,-97.822,37.751,128,machine,N,1.0
2024-12-12T13:53:01,codecarbon,3b3872dd-4163-49ff-8eb5-245787469e9b,pkqh9CiOkp4MkPqRqM_k8Xc3mwBRpojS3RayIk1i5Pg,4171.107488808921,0.5578424024080688,0.0001337396372317807,42.5,330.84808994200614,48.0,0.049242188376846505,1.4050165409567783,0.05557393072020575,1.50983266005383,United States,USA,,,,Linux-3.10.0-1160.119.1.el7.x86_64-x86_64-with-glibc2.17,3.12.7,2.8.0,40,Intel(R) Xeon(R) Platinum 8468,2,2 x NVIDIA H100 80GB HBM3,-97.822,37.751,128,machine,N,1.0
