timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-12-08T14:53:35,codecarbon,6510229d-3bc8-4e25-b299-e9544324fb5d,pkqh9CiOkp4MkPqRqM_k8Xc3mwBRpojS3RayIk1i5Pg,503.3526503019966,0.1187169019130193,0.0002358523429682,42.5,1876.3432782224152,377.788188457489,0.0059423501417469,0.2626610156841999,0.0527107813864864,0.3213141472124333,United States,USA,,,,Linux-3.10.0-1160.119.1.el7.x86_64-x86_64-with-glibc2.17,3.12.7,2.8.0,96,Intel(R) Xeon(R) Platinum 8468,4,4 x NVIDIA H100 80GB HBM3,-97.822,37.751,1007.4351692199708,machine,N,1.0
2024-12-11T13:08:35,codecarbon,23c741fa-e637-4c1b-9f4f-fbbfb0a2b6ae,pkqh9CiOkp4MkPqRqM_k8Xc3mwBRpojS3RayIk1i5Pg,630.4185266690001,0.12970040328340277,0.0002057369791600393,42.5,912.9778662085595,377.788188457489,0.007442431319743142,0.27759411985289595,0.06600507645212039,0.3510416276247595,United States,USA,,,,Linux-3.10.0-1160.119.1.el7.x86_64-x86_64-with-glibc2.17,3.12.7,2.8.0,96,Intel(R) Xeon(R) Platinum 8468,4,4 x NVIDIA H100 80GB HBM3,-97.822,37.751,1007.4351692199707,machine,N,1.0
